season,batter_id,batter_name,team,batter_stance,pitches_seen,qualified_300,swing_aggression,za_raw,za_percentile,dv_per_100,swing_pct,z_swing_pct,o_swing_pct,z_minus_o_swing,heart_swing_pct,meatball_swing_pct,shadow_swing_pct,chase_swing_pct,waste_swing_pct,z_swing_residual,o_swing_residual,heart_swing_residual,meatball_swing_residual,waste_swing_residual,shadow_swing_residual,cluster_id,cluster_distance,cluster_distance_outlier,z_swing_residual_z,o_swing_residual_z,heart_swing_residual_z,meatball_swing_residual_z,waste_swing_residual_z,shadow_swing_residual_z
2024,62884,최항,LOT,,582,True,4.071875,5.311944,94.516,8.136032,51.030928,79.087452,27.899687,51.187765,86.896552,92.682927,59.07173,20.8,6.666667,6.505363,2.853088,7.6548,10.065099,2.258235,3.580705,2,1.011205,False,1.237039,0.529131,1.379952,1.389548,0.59102,0.569617
2024,72443,최형우,KIA,,1981,True,0.911785,4.411547,88.71,7.524102,46.087834,71.232877,26.153846,45.079031,77.570093,82.142857,55.676329,23.695652,4.150943,-0.246234,0.395735,-0.29552,0.972863,-0.843842,0.486212,1,1.355007,False,-0.046823,0.073393,-0.053274,0.13431,-0.220848,0.077346
2024,51817,추신수,SSG,,1213,True,-3.232461,2.353335,73.871,7.9031,41.714757,66.790353,21.661721,45.128632,73.519164,83.13253,48.884381,16.901408,4.026846,-2.167466,-5.722831,-1.200742,5.272131,-2.30828,-5.617892,1,1.379378,False,-0.412159,-1.061352,-0.216461,0.72785,-0.604118,-0.893692
2024,54444,카디네스,SAM,,101,False,0.17664,3.951289,85.806,6.360347,49.50495,72.0,27.45098,44.54902,75.0,100.0,64.444444,14.285714,0.0,,,,,,,,,,,,,,,
2024,54730,페라자,HAN,,2064,True,2.031413,4.367329,88.065,7.350581,45.833333,72.781775,27.560976,45.220799,80.18018,80.0,54.489545,25.403226,6.752412,1.356831,1.767923,2.382148,-1.098892,1.728831,-0.685795,2,1.815467,False,0.258011,0.327878,0.429436,-0.151709,0.452466,-0.109096
2024,69813,하재훈,SSG,,1225,True,6.327854,-3.314653,10.0,4.521264,51.591837,67.674858,39.367816,28.307042,73.66548,86.746988,56.312625,40.06734,16.891892,5.660276,7.504303,7.608351,18.000685,6.865681,3.704565,2,2.082118,False,1.07634,1.391742,1.371578,2.485103,1.796871,0.589321
2024,62700,하주석,HAN,,512,True,13.57207,-0.012593,46.129,4.777714,58.59375,78.828829,43.103448,35.725381,83.606557,86.842105,70.707071,37.5,15.625,12.769252,13.849291,12.502662,12.786106,7.749144,16.995479,2,3.432936,True,2.428161,2.568479,2.253889,1.765199,2.028089,2.703635
2024,52710,한경빈,HAN,,4,False,-1.59859,-28.832093,0.0,-2.803086,50.0,0.0,66.666667,-66.666667,0.0,,100.0,50.0,,,,,,,,,,,,,,,,
2024,68525,한동희,LOT,,128,False,-1.999657,1.803464,69.677,6.961153,46.875,68.181818,24.193548,43.98827,72.727273,80.0,47.272727,28.571429,16.666667,,,,,,,,,,,,,,,
2024,64101,한석현,NC,,276,False,8.326177,-0.119804,43.226,4.931805,56.884058,74.814815,39.716312,35.098503,76.0,77.777778,69.52381,34.920635,15.151515,,,,,,,,,,,,,,,
2024,63722,한승택,KIA,,65,False,-0.708702,10.030577,100.0,8.386645,40.0,72.727273,23.255814,49.471459,88.888889,66.666667,54.166667,20.833333,0.0,,,,,,,,,,,,,,,
2024,62895,한유섬,SSG,,2167,True,-2.507981,-0.629294,36.452,6.331158,45.592986,64.919786,30.925325,33.994461,67.886179,81.538462,55.936073,26.605505,7.480315,-0.384338,1.183838,-2.275169,8.474115,-0.797147,2.43058,1,2.127512,False,-0.073085,0.219554,-0.410151,1.169903,-0.208628,0.386656
2024,50903,한재환,NC,,30,False,26.702255,-5.82982,1.935,1.954566,70.0,90.909091,57.894737,33.014354,83.333333,100.0,100.0,40.0,50.0,,,,,,,,,,,,,,,
2024,68646,한준수,KIA,,1156,True,2.173509,2.329768,71.935,5.601562,48.442907,70.712909,30.298273,40.414636,76.618705,72.058824,54.020619,29.182879,7.352941,1.78396,2.895098,1.934818,-5.76368,1.002468,-0.473778,1,1.993646,False,0.339232,0.536923,0.348795,-0.795711,0.262364,-0.075368
2024,50108,함창건,LG,,66,False,-0.359851,1.595797,66.452,8.300199,46.969697,62.857143,29.032258,33.824885,57.142857,66.666667,63.636364,0.0,33.333333,,,,,,,,,,,,,,,
2024,79240,허경민,DOO,,1770,True,-6.248996,-5.923998,1.613,5.877213,38.19209,51.909308,25.858369,26.050939,55.480984,55.882353,44.803371,23.571429,5.235602,-6.908849,-8.067102,-6.588103,-8.668137,-6.489856,-6.932659,1,1.993015,False,-1.313765,-1.496118,-1.187655,-1.196689,-1.698511,-1.102845
2024,77243,허도환,LG,,419,True,4.027192,-0.1117,43.548,7.236705,47.732697,72.375691,28.991597,43.384094,76.041667,82.758621,59.090909,29.126214,9.090909,6.437519,-0.340877,5.089244,8.861986,1.150513,5.412438,2,1.300944,False,1.224138,-0.063219,0.917452,1.223451,0.30111,0.861009
2024,50840,현원회,SSG,,3,False,11.452705,-25.255244,0.0,-3.149058,66.666667,50.0,100.0,-50.0,,,50.0,100.0,,,,,,,,,,,,,,,,
2024,66233,홍성호,DOO,,58,False,9.267206,-2.391528,18.065,3.434821,53.448276,71.428571,43.243243,28.185328,75.0,100.0,65.384615,38.095238,0.0,,,,,,,,,,,,,,,
2024,50600,홍종표,KIA,,408,True,-4.291141,-1.268795,26.129,5.444155,44.362745,64.141414,25.714286,38.427128,66.101695,75.0,48.148148,26.086957,2.777778,-0.379327,-4.532548,-3.08226,2.963967,-5.916137,-5.143627,1,1.490407,False,-0.072132,-0.840603,-0.555647,0.409194,-1.548359,-0.818247
2024,66108,홍창기,LG,,2642,True,-11.290132,2.369391,74.516,8.038732,35.806207,59.159397,14.482259,44.677138,70.250368,73.333333,35.636364,11.053541,4.577465,-9.81809,-12.889605,-4.494077,-4.552884,-1.747205,-18.871275,1,3.314244,True,-1.866977,-2.390496,-0.81016,-0.628553,-0.457275,-3.002036
2024,67005,홍현빈,KT,,97,False,-3.437025,0.720616,55.484,5.666531,40.206186,65.853659,21.428571,44.425088,76.923077,75.0,37.5,14.285714,10.0,,,,,,,,,,,,,,,
2024,65610,황대인,KIA,,22,False,0.3175,5.084194,93.548,5.30755,40.909091,66.666667,23.076923,43.589744,57.142857,50.0,44.444444,33.333333,0.0,,,,,,,,,,,,,,,
2024,50500,황성빈,LOT,,1546,True,3.234078,-1.834251,22.258,5.940669,47.283312,66.467958,32.571429,33.896529,71.511628,70.588235,56.307692,28.450704,9.137056,2.639896,1.87776,3.191898,-0.538547,0.074907,3.204889,2,1.535841,False,0.501994,0.348248,0.575412,-0.07435,0.019605,0.509833
2024,54795,황영묵,HAN,,1434,True,4.271388,-0.772374,32.581,6.017389,49.02371,67.588326,33.588761,33.999565,72.886297,75.862069,58.290598,28.173375,11.47541,2.459474,3.734209,2.943628,3.027794,3.104772,4.832921,2,0.841388,False,0.467686,0.692543,0.530656,0.418005,0.812574,0.768819
2024,76313,황재균,KT,,2052,True,-0.212516,-0.566725,37.097,5.997569,45.760234,63.900415,29.6875,34.212915,71.456311,77.622378,50.829384,26.793249,6.849315,-1.480355,-0.004544,1.199334,4.45742,-1.387401,-2.697019,1,1.500149,False,-0.2815,-0.000843,0.216207,0.615374,-0.363108,-0.429041
