season,batter_id,batter_name,batter_stance,pitches_seen,qualified_300,swing_pct,expected_swing_pct,decision_value,decision_value_per_100,decision_capture_pct,swing_pitches,swing_decision_value_per_100,take_pitches,take_decision_value_per_100,in_zone_pitches,in_zone_decision_value_per_100,out_zone_pitches,out_zone_decision_value_per_100,heart_pitches,heart_decision_value_per_100,heart_swing_decision_value_per_100,heart_take_decision_value_per_100,shadow_pitches,shadow_decision_value_per_100,shadow_swing_decision_value_per_100,shadow_take_decision_value_per_100,chase_pitches,chase_decision_value_per_100,chase_swing_decision_value_per_100,chase_take_decision_value_per_100,waste_pitches,waste_decision_value_per_100,waste_swing_decision_value_per_100,waste_take_decision_value_per_100,za_with_contact_plus,z_za_with_contact_plus,o_za_with_contact_plus,z_swing_pct,o_swing_pct,heart_swing_pct,shadow_in_swing_pct,shadow_out_swing_pct,chase_swing_pct,waste_swing_pct,shadow_in_pitches,shadow_out_pitches,heart_vs_chase_residual,zone_vs_out_residual,pure_hc_residual_z,pure_zo_residual_z,pure_z_attack_z,out_zone_take_pct,pure_o_restraint_z,pure_cluster_id,pure_cluster_distance,pure_hc_residual_z_adjusted,pure_zo_residual_z_adjusted,pure_z_attack_z_adjusted,pure_o_restraint_z_adjusted,zone_awareness_raw,z_zone_awareness_raw,o_zone_awareness_raw,zone_awareness_plus,z_zone_awareness_plus,o_zone_awareness_plus,za_with_contact_value,za_with_contact_per_100
2025,69995,서호철,,1058,True,54.914934,45.10655,51.281402,4.847013,40.139906,581,1.211168,477,9.27558,476,6.290578,582,3.666366,269,7.327508,9.682514,-3.796139,416,1.872845,1.199265,3.131745,238,3.666568,-21.223287,13.62251,135,11.150324,-16.382339,15.938613,84.495,108.451,80.216,77.9412,36.0825,82.5279,71.9807,58.3732,28.5714,14.8148,207,209,12.106487,9.018292,1.956533,1.710515,1.998139,63.9175,-1.036787,4,1.944829,1.306863,1.045098,1.357825,-0.879589,1.175981,1.357825,-0.879589,127.027,130.286,83.058,51.281402,4.847013
2025,52804,석정우,,225,False,39.111111,43.507409,9.278099,4.1236,38.401038,88,1.018816,137,6.117913,99,3.761751,126,4.407909,50,1.676191,8.578241,-5.801029,94,4.051896,4.235901,3.903276,51,3.126997,-14.828316,12.104653,30,10.12151,-19.734991,13.438899,74.03,66.876,86.379,50.5051,30.1587,52.0,48.9796,40.0,33.3333,10.0,49,45,-19.790606,-14.909875,-3.198367,-2.827982,-2.325153,69.8413,-0.043653,1,2.979778,-2.669095,-2.32871,-1.755941,-0.321099,-2.498902,-1.755941,-0.321099,42.57,60.834,93.815,9.278099,4.1236
2025,51528,손성빈,,264,False,48.484848,45.924792,11.094048,4.202291,35.808992,128,0.696863,136,7.501517,115,3.838748,149,4.482877,67,5.187534,9.125721,-6.395368,99,0.389954,-0.078667,1.000252,67,4.844968,-16.70587,14.015537,31,12.858765,-14.282423,14.730571,75.168,68.142,87.002,67.8261,33.557,74.6269,58.3333,54.902,29.8507,6.4516,48,51,3.837649,0.398733,0.620204,0.075628,0.404234,66.443,-0.613383,3,1.660434,0.523784,-0.042852,0.467954,-0.904712,0.240466,0.467954,-0.904712,105.526,110.438,82.574,11.094048,4.202291
2025,77532,손아섭,,1580,True,46.962025,44.251024,94.683935,5.992654,51.076802,742,3.138185,838,8.52012,692,6.351849,888,5.712741,376,7.445411,11.631225,-4.428634,610,3.37471,3.713205,2.993756,384,4.202928,-14.803133,12.842047,210,14.268674,-15.616022,17.589196,101.068,109.458,97.222,66.763,31.5315,73.9362,58.2278,47.2789,31.25,10.0,316,294,2.744607,0.535086,0.443557,0.101491,0.236715,68.4685,-0.273805,3,1.028432,0.347137,-0.016989,0.300435,-0.565134,0.165074,0.300435,-0.565134,103.794,106.701,89.115,94.683935,5.992654
2025,54156,손용준,,51,False,60.784314,45.019158,3.074529,6.028487,61.835599,31,3.982665,20,9.199512,26,7.761283,25,4.226379,11,5.092324,7.040051,-3.672444,26,6.37398,6.520166,6.045062,8,2.206351,-12.565727,11.069598,6,11.343832,-19.563644,17.525328,101.586,132.63,84.87,88.4615,32.0,81.8182,93.3333,36.3636,37.5,16.6667,15,11,8.829539,21.956151,1.426945,4.164461,3.655894,68.0,-0.35235,4,5.379691,0.777275,3.499044,3.01558,-0.195152,2.138159,3.01558,-0.195152,149.14,167.262,96.241,3.074529,6.028487
2025,50150,손호영,,1348,True,53.041543,43.349093,74.379505,5.517767,45.131792,715,1.737425,633,9.787823,603,5.708328,745,5.363528,317,7.213749,11.288685,-5.934709,525,2.446241,2.436035,2.46296,312,3.247819,-15.472121,15.430637,194,14.709257,-15.861644,19.025149,94.198,98.879,94.32,71.9735,37.7181,76.3407,67.1329,56.0669,39.4231,12.3711,286,239,2.799088,2.082028,0.452362,0.394902,1.057768,62.2819,-1.310997,2,1.30163,0.583059,0.611982,0.896503,-0.697239,0.597521,0.896503,-0.697239,113.732,119.996,86.571,74.379505,5.517767
2025,65357,송성문,,2449,True,42.547979,44.346021,160.949215,6.572038,61.108388,1042,3.453754,1407,8.881386,1124,5.141815,1325,7.7853,590,6.249246,9.830128,-2.597638,985,3.342133,3.409486,3.275188,599,8.020632,-16.60372,14.383647,275,15.678207,-20.205295,16.753368,109.449,89.565,114.446,64.5018,23.9245,71.1864,57.1161,41.2417,20.5342,2.9091,534,451,3.07593,2.77857,0.497102,0.527016,-0.119598,76.0755,1.001519,3,0.831233,0.400682,0.408536,-0.055878,0.71019,0.404609,-0.055878,0.71019,109.299,98.754,113.679,160.949215,6.572038
2025,69203,송승환,,52,False,69.230769,45.891638,0.23736,0.456461,5.35905,36,-3.521496,16,9.406863,18,4.130637,34,-1.488691,12,6.106976,6.106976,,17,-3.320631,-5.34693,6.135432,18,-3.233124,-12.520055,8.375539,5,13.01984,,13.01984,20.981,72.941,37.377,94.4444,55.8824,100.0,83.3333,81.8182,55.5556,0.0,6,11,21.819796,13.796462,3.526305,2.616799,4.59866,44.1176,-4.356267,4,5.321683,2.876635,1.951382,3.958346,-4.199069,2.414009,3.958346,-4.199069,155.479,188.291,19.122,0.23736,0.456461
2025,54394,송지후,,322,True,46.89441,48.420211,20.543888,6.380089,56.103185,151,5.478046,171,7.17663,147,6.955801,175,5.896492,76,7.074386,11.480954,-4.466625,138,5.072922,8.025934,1.756462,77,4.604602,-16.885188,13.200518,31,14.907026,-18.686527,16.026811,106.673,119.387,98.749,68.7075,28.5714,72.3684,64.7887,40.2985,28.5714,3.2258,71,67,1.946987,4.232487,0.314653,0.802783,0.543123,71.4286,0.22246,3,1.310183,0.218233,0.684303,0.606843,-0.068869,0.451268,0.606843,-0.068869,110.371,113.536,98.674,20.543888,6.380089
2025,68110,송찬의,,647,True,49.613601,47.671311,43.169157,6.672204,54.749477,321,3.427123,326,9.867513,307,5.452443,340,7.773576,159,6.469174,10.163003,-5.292755,276,3.08042,3.162377,2.969042,133,7.249757,-14.606215,15.361252,79,18.657008,-21.322205,21.358306,110.898,94.672,114.348,68.4039,32.6471,76.1006,60.1351,54.6875,27.0677,6.3291,148,128,6.111547,1.515354,0.987689,0.28742,0.495282,67.3529,-0.460837,4,1.552745,0.338019,-0.377997,-0.145032,-0.303639,-0.019989,-0.145032,-0.303639,99.541,96.765,94.152,43.169157,6.672204
2025,55326,스톤,,371,True,58.490566,46.410731,22.996426,6.198497,47.805311,217,1.769888,154,12.438811,160,8.01255,211,4.822912,88,9.395877,11.66573,-2.601919,134,3.148028,3.190446,3.040867,102,3.335702,-16.424445,18.326158,47,15.121873,-20.935216,17.580311,104.046,136.761,89.828,85.0,38.3886,84.0909,86.1111,54.8387,43.1373,6.383,72,62,9.481341,14.711474,1.532283,2.790351,3.110442,61.6114,-1.423407,4,2.967398,0.882613,2.124934,2.470128,-1.266209,1.503774,2.470128,-1.266209,134.56,155.096,75.612,22.996426,6.198497
2025,55013,스티븐슨,,655,True,52.21374,45.686068,38.717372,5.911049,49.535525,342,2.47007,313,9.670841,296,6.600028,359,5.342977,157,8.229163,12.519548,-6.191299,245,2.447467,2.789664,1.858128,181,4.276932,-16.913527,15.048749,72,16.750061,-14.154853,19.056398,99.887,113.538,94.149,72.973,35.0975,77.0701,68.3453,56.6038,33.7017,6.9444,139,106,5.173568,4.633385,0.836102,0.878822,1.215266,64.9025,-0.87165,4,0.832516,0.186432,0.213405,0.574952,-0.714452,0.199918,0.574952,-0.714452,104.595,112.824,86.239,38.717372,5.911049
2025,65207,신민재,,2095,True,41.813842,45.084118,148.728258,7.099201,59.458258,876,4.667136,1219,8.846935,946,6.181022,1149,7.85516,508,7.196857,12.380473,-3.874321,855,4.224526,4.80493,3.631774,478,7.384898,-22.375436,14.478034,254,16.0428,-35.403629,17.287472,117.075,106.65,115.026,63.5307,23.9339,68.1102,58.2192,42.446,19.2469,2.3622,438,417,0.369869,1.801904,0.059775,0.34177,-0.272621,76.0661,0.999943,3,0.811072,-0.036645,0.22329,-0.208901,0.708614,0.093323,-0.208901,0.708614,102.145,95.34,113.649,148.728258,7.099201
2025,66662,신범수,,133,False,44.360902,38.797909,10.119997,7.60902,56.10657,59,1.190564,74,12.726439,51,5.218817,82,9.09561,18,7.097454,13.130905,-8.589519,59,3.577033,3.082843,4.204274,30,4.100163,-16.563502,17.87594,26,21.161373,-3.430317,22.145041,124.45,90.831,125.334,70.5882,28.0488,72.2222,69.697,38.4615,40.0,3.8462,33,26,-1.485288,6.422658,-0.240038,1.218197,0.839477,71.9512,0.310074,3,2.088342,-0.336458,1.099717,0.903197,0.018745,0.38163,0.903197,0.018745,108.771,120.146,100.361,10.119997,7.60902
2025,69508,신윤후,,43,False,53.488372,46.547603,2.188541,5.08963,51.162314,23,5.725979,20,4.357827,23,4.510298,20,5.755861,15,6.327546,12.311821,-5.641003,15,0.66108,3.022031,-5.831533,9,4.378277,-12.331513,9.152503,4,18.655043,,18.655043,88.005,79.183,97.581,65.2174,40.0,66.6667,62.5,85.7143,22.2222,0.0,8,7,-1.929122,-6.025359,-0.311766,-1.14284,-0.006836,60.0,-1.693561,2,5.141683,-0.181069,-0.92576,-0.168101,-1.079803,-0.553415,-0.168101,-1.079803,87.281,96.251,79.202,2.188541,5.08963
2025,64006,심우준,,1080,True,45.277778,46.936612,64.03654,5.929309,50.7021,489,2.923424,591,8.416412,510,6.15309,570,5.729084,288,7.115982,12.187431,-3.187067,437,3.860978,2.958508,4.711305,246,3.533421,-17.956767,13.890137,109,16.493417,-28.320533,18.200615,100.151,106.191,97.358,60.9804,31.2281,67.0139,53.1532,43.7209,32.5203,3.6697,222,215,-4.542944,-5.067848,-0.734187,-0.961228,-0.674489,68.7719,-0.22294,1,0.660827,-0.204915,-0.461956,-0.105277,-0.500386,-0.333435,-0.105277,-0.500386,92.337,97.652,90.362,64.03654,5.929309
2025,55438,심재훈,,166,False,50.60241,45.623578,9.521538,5.735866,52.049018,84,3.999487,82,7.514596,72,7.507161,94,4.379129,47,7.660233,11.780703,-3.116383,62,6.257394,6.521146,5.957262,37,0.875296,-13.27099,10.520492,20,8.588923,-40.359982,14.02769,97.353,128.452,86.14,69.4444,36.1702,72.3404,64.0,45.9459,40.5405,10.0,25,37,-1.522499,0.469558,-0.246052,0.089062,0.659241,63.8298,-1.05149,3,1.310197,-0.342472,-0.029418,0.722961,-1.342819,-0.185945,0.722961,-1.342819,95.727,116.126,74.136,9.521538,5.735866
2025,66864,안상현,,1115,True,44.573991,44.847089,53.226221,4.773652,46.634143,497,2.032474,618,6.978127,509,4.336612,606,5.140737,261,5.206134,10.328152,-4.5257,452,2.279209,2.558406,1.982164,271,4.838861,-14.043475,12.747693,131,12.383871,-17.585004,15.685527,83.434,76.327,92.469,62.8684,29.2079,65.5172,60.0806,41.1765,29.5203,9.9237,248,204,-5.177051,-1.983534,-0.836665,-0.37622,-0.376984,70.7921,0.11575,1,1.441145,-0.307393,0.123052,0.192228,-0.161696,-0.092171,0.192228,-0.161696,97.882,104.288,96.886,53.226221,4.773652
2025,50901,안인산,,29,False,68.965517,50.144562,1.045722,3.605937,42.954654,20,2.401211,9,6.283106,16,5.665046,13,1.071649,6,7.792143,7.792143,,15,3.423688,4.530927,0.37878,4,-1.579608,-14.615708,11.456491,4,3.195608,-19.337422,10.706618,66.541,98.167,58.654,81.25,53.8462,100.0,70.0,80.0,50.0,25.0,10,5,23.417203,1.807851,3.784462,0.342898,2.519529,46.1538,-4.014895,4,5.769814,3.134792,-0.322519,1.879215,-3.857697,1.406137,1.879215,-3.857697,132.316,141.916,25.697,1.045722,3.605937
2025,51203,안재석,,533,True,47.27955,44.72269,21.921988,4.112943,39.54159,252,1.526918,281,6.432083,247,4.236594,286,4.006154,137,5.139063,10.132534,-5.776895,206,2.094869,2.10741,2.0805,119,2.636647,-16.201221,12.911849,71,10.462578,-19.839747,13.259715,73.876,74.683,83.04,62.753,33.9161,68.6131,55.4545,51.0417,35.2941,8.4507,110,96,-3.741297,-4.887018,-0.604632,-0.926929,-0.395168,66.0839,-0.673587,1,1.381288,-0.07536,-0.427657,0.174044,-0.951033,-0.251509,0.174044,-0.951033,94.22,103.882,81.682,21.921988,4.112943
2025,66406,안주형,,71,False,42.253521,47.778952,5.479624,7.71778,60.956119,30,6.987092,41,8.252429,37,7.825888,34,7.600132,19,7.90819,12.746098,-5.63795,25,1.419597,2.980128,-0.9212,22,13.816643,-13.534517,15.119079,5,11.650134,,11.650134,126.024,133.692,112.907,67.5676,14.7059,73.6842,61.1111,57.1429,4.5455,0.0,18,7,10.170975,11.303406,1.643735,2.143937,0.363501,85.2941,2.54703,4,2.0848,0.994065,1.47852,-0.276813,2.704228,1.236293,-0.276813,2.704228,128.413,93.826,152.086,5.479624,7.71778
2025,64022,안중열,,242,False,36.77686,44.778189,16.369349,6.764194,54.73594,89,5.198802,153,7.674781,108,4.671907,134,8.450514,59,6.930866,13.379308,-7.757251,94,2.351923,4.86187,0.722659,60,9.895215,-24.158856,17.540007,29,14.248969,,14.248969,112.229,81.839,119.974,59.2593,18.6567,69.4915,46.9388,31.1111,18.3333,0.0,49,45,2.013857,0.655536,0.32546,0.124337,-0.945694,81.3433,1.884673,3,2.522558,0.22904,0.005857,-0.881974,1.593344,0.117448,-0.881974,1.593344,102.699,80.328,130.689,16.369349,6.764194
2025,67006,안치영,,218,False,37.155963,46.398524,11.940005,5.477066,49.664001,81,3.294359,137,6.767572,108,2.331039,110,8.565893,48,4.44394,10.770763,-7.093207,96,1.336419,2.057705,0.798734,52,8.735926,-16.824051,14.085688,22,18.096681,,18.096681,93.609,43.355,120.932,53.7037,20.9091,64.5833,45.0,38.8889,17.3077,0.0,60,36,-2.599451,-6.233881,-0.420098,-1.182391,-1.821128,79.0909,1.507055,1,1.859286,0.109174,-0.683119,-1.251916,1.229609,-0.286973,-1.251916,1.229609,93.405,72.076,123.683,11.940005,5.477066
2025,79608,안치홍,,744,True,50.403226,44.418829,34.794065,4.676622,43.304216,375,1.347097,369,8.060285,330,5.674822,414,3.880955,169,6.621807,10.56939,-4.255977,297,2.582344,2.371492,2.845909,172,2.701303,-13.980629,13.088167,106,10.648499,-13.700891,16.311147,82.03,98.328,82.0,66.6667,37.4396,73.3728,59.6273,50.7353,38.3721,18.8679,161,136,0.133383,-3.059851,0.021556,-0.580367,0.22154,62.5604,-1.264306,2,1.218689,0.152253,-0.363287,0.060275,-0.650548,-0.105517,0.060275,-0.650548,97.575,101.344,87.47,34.794065,4.676622
2025,52001,안현민,,2025,True,36.740741,43.399484,138.240845,6.826708,54.5651,744,3.830169,1281,8.567087,877,5.535778,1148,7.812898,459,6.605972,14.364675,-3.992257,796,4.251082,4.804842,3.809824,473,5.984996,-21.441593,14.694275,297,15.411377,-17.396741,16.792772,113.133,96.042,114.675,53.0217,24.3031,57.7342,47.8469,40.4762,24.1015,4.0404,418,378,-11.401979,-8.925728,-1.842678,-1.692958,-1.928595,75.6969,0.938046,1,1.347297,-1.313406,-1.193686,-1.359383,0.6606,-1.253546,-1.359383,0.6606,71.191,69.679,112.724,138.240845,6.826708
2025,54408,양도근,,742,True,41.913747,45.347066,47.850271,6.448824,56.296193,311,3.763254,431,8.386671,348,5.0078,394,7.721606,183,4.857344,10.337992,-3.59199,307,5.098606,5.963594,4.282889,182,6.788845,-17.673451,14.823905,70,15.647021,-11.735908,18.21417,107.667,87.362,113.916,58.3333,27.4112,60.6557,55.7576,40.1408,24.7253,8.5714,165,142,-8.65984,-5.454671,-1.39952,-1.034597,-1.09161,72.5888,0.416969,1,0.775731,-0.870248,-0.535325,-0.522398,0.139523,-0.702786,-0.522398,0.139523,83.848,88.348,102.687,47.850271,6.448824
2025,64153,양석환,,1208,True,50.993377,43.662971,51.787261,4.287025,33.966782,616,-0.663452,592,9.438197,476,6.8319,732,2.632161,244,7.953943,12.53429,-2.987997,479,2.100958,1.11313,3.684704,320,1.267375,-17.604392,13.685585,165,11.066939,-29.872724,17.365349,76.394,117.35,71.622,68.4874,39.6175,70.4918,66.3793,57.085,39.6875,13.3333,232,247,-3.125835,-2.528851,-0.505167,-0.479652,0.50844,60.3825,-1.629434,2,0.654533,-0.37447,-0.262572,0.347175,-1.015676,-0.318521,0.347175,-1.015676,92.68,107.744,80.437,51.787261,4.287025
2025,69403,양우현,,57,False,45.614035,44.853216,3.465526,6.079871,49.238207,26,5.057869,31,6.937033,28,6.949347,29,5.240376,15,10.246777,16.642084,-7.340316,20,0.882952,2.500563,-0.73466,12,11.52514,-10.241924,18.780828,10,3.689026,-22.919094,10.341056,102.33,119.281,93.297,64.2857,27.5862,73.3333,53.8462,42.8571,25.0,20.0,13,7,3.938775,0.394099,0.636547,0.074749,-0.15365,72.4138,0.38763,2,2.534298,0.767244,0.291829,-0.314915,1.001388,0.529537,-0.314915,1.001388,112.17,92.976,119.288,3.465526,6.079871
2025,76232,양의지,,1923,True,46.905876,44.828836,120.344357,6.258157,56.721697,902,4.054964,1021,8.204562,865,6.517391,1058,6.046212,459,6.863052,10.747729,-3.867573,778,3.796727,4.282828,3.147132,443,5.679856,-14.802556,12.042736,243,14.050475,-21.066445,16.360798,104.909,112.18,99.993,68.7861,29.017,73.4205,63.5468,50.2688,23.702,6.1728,406,372,4.39919,4.047213,0.710955,0.767642,0.555508,70.983,0.147754,4,1.085856,0.061285,0.102225,-0.084806,0.304952,0.081755,-0.084806,0.304952,101.879,98.108,105.874,120.344357,6.258157
2025,55370,양현종,,63,False,42.857143,43.574206,2.432899,3.861744,34.348985,27,-0.7905,36,7.350926,23,5.430427,40,2.959751,15,7.128688,16.545004,-3.632816,27,-1.898189,-6.024088,2.545087,15,5.548918,-13.873258,15.260007,6,17.396144,,17.396144,70.242,94.31,74.344,56.5217,35.0,53.3333,62.5,47.3684,33.3333,0.0,8,19,-18.457306,-11.760178,-2.982892,-2.230573,-1.377077,65.0,-0.855304,1,3.033577,-2.45362,-1.731301,-0.807865,-1.13275,-2.092461,-0.807865,-1.13275,51.91,81.981,78.182,2.432899,3.861744
2025,55392,어준서,,1418,True,43.794076,46.682803,72.898971,5.140971,47.85417,621,2.547884,797,7.161432,658,4.439055,760,5.748683,333,4.65183,10.17082,-4.187179,601,3.064298,3.151501,2.969526,320,5.341716,-13.8284,12.959535,164,13.352716,-19.234817,15.925416,88.747,78.011,97.521,59.4225,30.2632,61.5616,57.2308,46.0145,28.4375,7.3171,325,276,-8.821312,-6.054357,-1.425615,-1.14834,-0.919978,69.7368,-0.061173,1,0.920123,-0.896343,-0.649068,-0.350766,-0.338619,-0.772706,-0.350766,-0.338619,82.241,92.176,93.478,72.898971,5.140971
2025,53827,에레디아,,1429,True,53.673898,44.516777,75.775911,5.302723,44.097768,767,1.334645,662,9.900179,627,5.923126,802,4.817694,340,7.221792,10.493708,-4.745353,565,1.414916,0.624111,3.237006,341,4.818492,-18.925387,13.722447,183,14.642886,-20.306628,17.315496,91.087,102.41,89.784,76.0766,36.1596,78.5294,73.1707,66.1871,27.2727,7.1038,287,278,8.481404,7.108035,1.370683,1.348193,1.704322,63.8404,-1.049712,4,1.924206,0.721013,0.682776,1.064008,-0.892514,0.701895,1.064008,-0.892514,116.131,123.733,82.809,75.775911,5.302723
2025,54205,여동건,,79,False,58.227848,48.108482,5.54633,7.020671,61.539521,46,5.457704,33,9.199353,43,7.29726,36,6.690302,21,8.488109,11.034183,-6.788337,36,5.635953,6.915247,3.625632,12,2.412082,-17.971884,16.972057,10,14.454349,-9.836927,17.153379,115.939,125.001,105.346,76.7442,36.1111,85.7143,68.1818,50.0,41.6667,10.0,22,14,11.527584,7.804355,1.862977,1.480266,1.80952,63.8889,-1.041581,4,0.866838,1.213307,0.814849,1.169206,-0.884383,1.014078,1.169206,-0.884383,123.306,126.079,82.966,5.54633,7.020671
2025,55393,여동욱,,250,False,38.8,45.408634,14.675485,5.870194,39.209511,97,-1.129692,153,10.30803,107,1.862641,143,8.868853,49,1.94608,8.640047,-6.979209,113,0.328451,-3.125031,3.489266,59,13.995568,-12.449664,20.747542,29,17.563348,-11.117918,20.872725,99.296,35.654,123.45,56.0748,25.8741,57.1429,55.1724,40.0,20.339,10.3448,58,55,-10.911444,-6.802936,-1.763402,-1.290325,-1.447498,74.1259,0.674666,1,1.225355,-1.23413,-0.791053,-0.878286,0.39722,-1.012592,-0.878286,0.39722,76.728,80.41,107.651,14.675485,5.870194
2025,55339,염승원,,79,False,39.240506,42.165323,2.627025,3.325348,33.170559,31,-1.593108,48,6.50185,34,3.654762,45,3.076456,19,5.999175,11.638299,-6.218928,35,0.717226,-4.807116,3.98161,18,2.027527,-27.638346,13.437479,7,12.445679,,12.445679,62.482,65.117,75.314,52.9412,28.8889,68.4211,33.3333,40.0,27.7778,0.0,15,20,-1.772128,-11.721829,-0.286394,-2.2233,-1.94128,71.1111,0.16923,1,3.32748,0.242878,-1.724028,-1.372068,-0.108216,-0.740575,-1.372068,-0.108216,82.98,69.396,97.916,2.627025,3.325348
2025,50208,오명진,,1354,True,50.664697,44.87134,78.548655,5.80123,50.188231,686,3.164629,668,8.508877,604,6.067764,750,5.586581,324,7.98552,11.486382,-5.964072,535,2.384983,2.720737,1.922389,326,4.77965,-14.070535,13.735621,169,14.398965,-14.171638,16.582706,98.299,104.788,96.174,73.1788,32.5333,79.9383,65.3571,49.8039,32.2086,7.1006,280,255,8.47108,6.357644,1.369014,1.205865,1.247696,67.4667,-0.441758,4,0.535134,0.719344,0.540448,0.607382,-0.28456,0.629896,0.607382,-0.28456,114.476,113.548,94.519,78.548655,5.80123
2025,69636,오선우,,1929,True,49.455677,45.388203,103.093931,5.344424,44.518391,954,2.149503,975,8.470531,832,6.427823,1097,4.522739,439,7.83373,11.718666,-4.072881,791,2.415598,2.204895,2.693653,454,4.170501,-16.36927,14.104769,245,12.515266,-15.912137,15.745652,91.69,110.707,87.333,68.75,34.8222,75.3986,61.3232,52.5126,32.5991,10.2041,393,398,3.819099,0.573411,0.617206,0.10876,0.54982,65.1778,-0.825496,2,1.371949,0.747903,0.32584,0.388555,-0.211738,0.536871,0.388555,-0.211738,112.339,108.667,95.922,103.093931,5.344424
2025,78756,오선진,,688,True,39.534884,48.922546,40.887047,5.942885,47.47114,272,5.138981,416,6.468514,329,6.03175,359,5.861445,171,7.967906,16.74732,-3.818158,284,2.92095,5.74028,0.828074,163,4.864885,-16.429546,13.492801,70,15.766668,-27.636627,19.835727,100.348,104.196,98.458,50.152,29.805,57.3099,42.4051,42.8571,28.8344,8.5714,158,126,-13.187133,-15.053522,-2.131177,-2.855228,-2.380793,70.195,0.015645,1,2.621394,-1.601905,-2.355956,-1.811581,-0.261801,-1.97893,-1.811581,-0.261801,54.52,59.593,94.957,40.887047,5.942885
2025,53123,오스틴,,1892,True,42.283298,42.954895,111.79334,5.908739,48.644978,800,0.974351,1092,9.523675,802,4.938366,1090,6.622719,432,6.316803,11.763935,-3.923806,723,2.343348,0.82993,3.903529,482,5.969792,-17.927149,15.076649,255,15.21096,-25.45681,18.299652,99.854,86.22,104.784,61.3466,28.2569,65.2778,56.7568,44.4759,27.5934,7.0588,370,353,-4.862408,-2.942174,-0.785815,-0.558047,-0.616784,71.7431,0.275186,1,0.835727,-0.256543,-0.058775,-0.047572,-0.00226,-0.157659,-0.047572,-0.00226,96.377,98.939,99.956,111.79334,5.908739
2025,68904,오영수,,724,True,41.850829,42.733612,44.797165,6.187454,51.805206,303,2.658999,421,8.726936,302,4.985405,422,7.047688,152,6.428254,11.035397,-4.526508,293,2.306966,2.483163,2.131967,176,6.361444,-13.91991,13.537923,103,16.573464,-24.334207,18.2263,103.886,86.993,108.316,60.9272,28.1991,70.3947,51.3333,48.2517,26.1364,3.8835,150,143,0.673425,-3.327346,0.108832,-0.631103,-0.682872,71.8009,0.284876,3,1.530977,0.012412,-0.749583,-0.619152,-0.006453,-0.368586,-0.619152,-0.006453,91.529,86.19,99.876,44.797165,6.187454
2025,64504,오윤석,,738,True,45.257453,45.733833,42.128435,5.70846,45.611969,334,2.213595,404,8.597779,328,4.922276,410,6.337408,166,6.746238,11.038996,-5.927617,293,1.239117,2.655725,-0.206799,192,6.906762,-16.606,16.588487,87,16.135728,-15.434319,18.47425,96.957,85.956,102.413,62.1951,31.7073,74.6988,49.3827,51.9084,29.1667,6.8966,162,131,4.10622,-4.136919,0.663608,-0.784657,-0.48308,68.2927,-0.303278,3,2.033947,0.567188,-0.903137,-0.41936,-0.594607,-0.167974,-0.41936,-0.594607,96.14,90.646,88.547,42.128435,5.70846
2025,79109,오지환,,1977,True,46.535154,46.550763,139.731076,7.067834,57.639117,920,4.886029,1057,8.96685,911,6.959539,1066,7.160382,479,8.738841,12.510681,-4.861545,793,2.987244,3.449469,2.41985,456,7.948587,-15.757829,14.187118,249,15.235994,-15.90636,16.951462,116.622,119.449,109.252,70.8013,25.7974,78.2881,62.5,46.2604,20.8333,5.2209,432,361,10.09163,7.968983,1.630912,1.511491,0.873057,74.2026,0.687525,4,1.272238,0.981242,0.846074,0.232743,0.844723,0.913658,0.232743,0.844723,120.998,105.191,116.27,139.731076,7.067834
2025,60558,오태곤,,882,True,43.877551,43.72308,54.944199,6.229501,52.595953,387,2.575302,495,9.08642,378,5.200264,504,7.001429,203,5.478228,10.314294,-4.338266,353,3.708521,3.863015,3.540314,214,6.483874,-16.653209,15.086123,112,15.050739,-16.778979,17.831976,104.494,90.526,107.931,65.873,27.381,66.9951,64.5714,39.8876,27.1028,8.0357,175,178,-3.004045,2.102913,-0.485485,0.398863,0.096471,72.619,0.422032,3,1.274066,-0.581905,0.280383,0.160191,0.130703,-0.150761,0.160191,0.130703,96.535,103.573,102.517,54.944199,6.229501
2025,51996,오태양,,50,False,50.0,43.526582,2.874417,5.748833,58.453437,25,3.932469,25,7.565198,23,6.180807,27,5.380855,13,3.922066,7.475969,-4.074214,20,2.998551,3.975342,0.719371,13,5.164665,-12.313396,8.342494,4,27.335786,,27.335786,97.541,106.646,94.464,73.913,29.6296,69.2308,80.0,60.0,15.3846,0.0,10,10,2.600999,8.811346,0.420348,1.671263,1.363388,70.3704,0.045051,4,2.662064,-0.229322,1.005846,0.723074,0.202249,0.388262,0.723074,0.202249,108.923,116.128,103.896,2.874417,5.748833
2025,54307,원성준,,215,False,38.604651,45.025298,12.251126,5.698198,55.369949,83,0.87894,132,8.72849,98,2.078256,117,8.730287,44,3.194525,7.191594,-4.533142,91,1.372276,0.182382,2.536302,53,10.176063,-15.934939,14.818019,27,15.568338,-16.331924,16.795271,96.808,39.199,122.299,60.2041,20.5128,65.9091,55.5556,40.5405,15.0943,3.7037,54,37,-0.63723,0.501198,-0.102983,0.095063,-0.796816,79.4872,1.573495,3,0.754138,-0.199403,-0.023417,-0.733096,1.282166,-0.11141,-0.733096,1.282166,97.44,83.648,124.696,12.251126,5.698198
