season,pitch_id,pitcher_name,code,stadium,category,px,pz,horizontal_movement_cm,vertical_movement_cm,velocity_kmh,loc_err_x_cm,loc_err_z_cm,mov_resid_hb_cm,mov_resid_ivb_cm,magnus,ay,z_hb,z_ivb,release_x_dev_cm,release_z_dev_cm,zone_distance,swing,event,boundary,plane_shift_cm,p_zone,p_zone_alt,p_zone_front
2025,20250528NCSK0-20250528NCSK0-070-01,전사민,SL,문학,extreme_consistent,0.35,2.45,-44.8,-0.1,132.0,0.142,-0.007,0.013,-0.026,16.434,24.755,-5.428,-1.543,0.498,5.81,0.42,1.0,Foul,False,0.37,0.989,0.989,0.993
2025,20250528OBKT0-20250528OBKT0-028-03,쿠에바스,CH,수원,extreme_consistent,-0.28,2.22,49.8,14.6,129.0,0.115,0.115,-0.002,0.041,18.165,17.633,8.78,-1.251,-4.21,0.934,0.336,0.0,CalledStrike,False,0.115,0.984,0.984,0.984
2025,20250528WOHT0-20250528WOHT0-062-03,원종현,SL,광주,extreme_consistent,-0.05,2.2,-30.9,-4.1,136.0,0.074,0.035,0.041,-0.04,11.82,31.808,-5.994,-2.006,-3.028,-1.657,0.335,1.0,Foul,False,0.54,0.985,0.985,0.985
2025,20250529LTSS0-20250529LTSS0-039-04,최원태,CH,대구,extreme_consistent,-0.04,2.4,0.6,-23.7,126.0,0.047,0.1,-0.042,-0.01,7.569,23.933,5.941,-8.359,5.156,-1.222,0.179,1.0,InPlay,False,1.706,0.984,0.975,0.993
2025,20250529LTSS0-20250529LTSS0-049-02,임창민,SL,대구,extreme_consistent,-1.26,2.44,-42.6,6.0,131.0,-0.007,-0.056,0.029,0.026,14.944,24.012,-6.035,-0.174,0.068,3.648,1.512,0.0,Ball,False,0.413,0.0,0.0,0.0
2025,20250529LTSS0-20250529LTSS0-072-02,김태훈,FS,대구,extreme_consistent,0.99,1.31,26.2,-18.1,124.0,-0.085,-0.033,0.006,-0.008,9.952,22.728,6.197,-3.033,-10.133,-9.395,1.37,0.0,Ball,True,1.271,0.0,0.0,0.0
2025,20250529LTSS0-20250529LTSS0-082-02,김상수,SL,대구,extreme_consistent,-0.06,1.9,-38.0,3.8,129.0,0.084,0.049,-0.027,0.032,12.893,22.727,-5.04,-0.312,12.563,-3.109,0.68,1.0,InPlay,True,0.341,0.993,0.993,0.994
2025,20250529WOHT0-20250529WOHT0-023-03,네일,CH,광주,extreme_consistent,-1.77,3.22,40.6,-16.1,135.0,-0.028,0.064,0.03,0.005,16.183,30.155,10.396,-2.087,-4.85,-15.135,2.124,0.0,Ball,False,0.572,0.0,0.0,0.0
2025,20250529WOHT0-20250529WOHT0-031-04,네일,CH,광주,extreme_consistent,0.33,1.25,23.1,-10.6,136.0,-0.019,-0.058,0.002,-0.032,9.499,36.272,7.92,-1.822,-1.159,-8.808,1.469,1.0,Foul,False,1.29,0.0,0.0,0.0
2025,20250530HHNC0-20250530HHNC0-020-03,라일리,FS,창원,extreme_consistent,0.83,-1.19,0.3,-26.2,136.0,0.027,-0.066,-0.009,0.004,9.826,29.126,3.519,-7.65,0.871,-3.024,4.257,1.0,Foul,True,4.974,0.0,0.0,0.0
2025,20250530SSLG0-20250530SSLG0-034-02,에르난데스,SL,잠실,extreme_consistent,1.22,1.26,29.1,-37.3,122.0,-0.006,-0.097,-0.027,0.025,14.583,17.869,2.013,-5.976,3.809,6.321,1.464,1.0,Foul,False,3.589,0.0,0.0,0.0
2025,20250601HHNC0-20250601HHNC0-076-04,김승일,FF,창원,extreme_release_mismatch,-0.65,2.46,31.7,44.5,145.0,-0.131,0.104,-0.004,0.013,23.971,30.099,11.746,5.696,150.332,57.175,0.78,1.0,InPlay,False,0.393,0.983,0.984,0.988
2025,20250601SKLT0-20250601SKLT0-055-03,앤더슨,CU,사직,extreme_consistent,1.23,1.51,20.6,-17.9,131.0,-0.096,-0.053,0.019,0.043,9.512,20.664,-0.955,5.539,0.824,-4.594,1.476,0.0,Ball,False,0.459,0.0,0.0,0.0
2025,20250603SSSK0-20250603SSSK0-056-01,이로운,CH,문학,extreme_consistent,-0.86,0.55,-6.8,-39.7,125.0,-0.112,0.06,-0.007,-0.044,13.421,21.584,5.655,-6.061,-4.653,-3.859,2.17,0.0,Ball,True,2.889,0.0,0.0,0.0
2025,20250605SSSK0-20250605SSSK0-041-04,화이트,FF,문학,extreme_consistent,2.04,0.64,-29.4,13.3,144.0,-0.043,0.123,-0.049,0.024,14.132,24.797,-0.167,-5.194,9.032,3.055,2.448,0.0,Ball,False,2.79,0.0,0.0,0.0
2025,20250605SSSK0-20250605SSSK0-041-05,화이트,FF,문학,extreme_consistent,0.05,1.15,-28.3,7.9,148.0,-0.122,-0.118,0.02,0.003,13.418,31.382,-0.165,-5.913,4.886,-3.408,1.525,1.0,Foul,False,2.575,0.0,0.0,0.0
2025,20250607HHHT0-20250607HHHT0-087-02,김종수,FF,광주,extreme_release_mismatch,-1.65,2.22,29.2,28.7,150.0,-0.048,-0.036,-0.04,-0.031,18.869,35.789,6.361,-1.812,97.44,-14.285,1.98,0.0,Ball,False,0.356,0.0,0.0,0.0
2025,20250607HHHT0-20250607HHHT0-087-06,김종수,FF,광주,extreme_release_mismatch,-0.21,2.91,22.6,33.4,148.0,-0.008,-0.062,0.028,-0.05,18.076,35.114,5.506,-1.074,96.88,-15.397,0.566,1.0,Foul,False,0.334,0.983,0.983,0.984
2025,20250610OBHH0-20250610OBHH0-045-04,고효준,SL,대전,extreme_consistent,-1.03,1.42,7.9,-44.6,127.0,-0.06,-0.064,-0.018,-0.002,14.667,23.145,0.588,-6.04,1.053,-7.243,1.245,1.0,Whiff,True,2.648,0.0,0.0,0.0
2025,20250610OBHH0-20250610OBHH0-049-03,최지강,SL,대전,extreme_consistent,1.28,1.12,-32.3,15.4,136.0,0.107,-0.059,-0.015,0.004,13.277,26.189,-6.232,1.92,-0.388,0.483,1.551,0.0,Ball,False,0.107,0.0,0.0,0.0
2025,20250610OBHH0-20250610OBHH0-049-04,최지강,CH,대전,extreme_consistent,-1.4,1.31,44.4,-5.0,132.0,0.049,0.022,-0.051,-0.013,15.722,22.292,11.068,-0.885,0.823,1.684,1.68,0.0,Ball,False,1.114,0.0,0.0,0.0
2025,20250610SSHT0-20250610SSHT0-030-03,최원태,CU,광주,extreme_consistent,-0.37,2.6,19.4,-47.3,123.0,0.039,0.068,0.046,0.004,15.673,25.46,1.293,-5.016,-3.672,-6.777,0.444,1.0,InPlay,False,0.481,0.988,0.988,0.992
2025,20250611SKLG0-20250611SKLG0-019-01,화이트,FF,잠실,trajectory_inconsistent,0.02,4.34,-17.5,16.4,142.0,-162.439,-0.128,0.02,-0.039,9.802,26.892,0.106,-1.987,-10.998,-6.188,2.497,0.0,Ball,False,162.439,0.0,0.0,0.0
2025,20250618HHLT0-20250618HHLT0-061-04,정철원,SL,사직,extreme_consistent,0.14,2.3,-4.5,22.5,129.0,-0.031,-0.13,0.015,0.043,7.839,18.592,-0.705,5.162,16.904,3.062,0.216,1.0,Foul,False,0.927,0.975,0.975,0.978
2025,20250618HHLT0-20250618HHLT0-061-06,정철원,SL,사직,extreme_consistent,-0.95,1.57,-17.8,23.5,137.0,-0.095,0.045,0.032,0.046,11.534,23.206,-2.435,5.255,3.128,-7.447,1.14,0.0,Ball,True,1.201,0.0,0.0,0.0
2025,20250620SSLT0-20250620SSLT0-068-01,김원중,FS,사직,extreme_consistent,0.21,3.74,11.4,3.2,135.0,0.018,0.016,-0.012,0.013,4.503,21.129,5.302,1.032,-2.132,0.575,1.37,0.0,Ball,False,1.959,0.0,0.0,0.0
2025,20250624HTWO0-20250624HTWO0-068-01,김태형,FS,고척,extreme_consistent,-2.04,0.57,-20.9,13.5,127.0,-0.052,0.048,-0.028,0.029,8.227,23.518,-6.079,-0.984,13.244,6.316,2.448,0.0,Ball,False,1.214,0.0,0.0,0.0
2025,20250626LTNC0-20250626LTNC0-069-03,김태훈,FS,창원,implausible_acceleration,1.29,-2.07,-32.2,131.4,134.0,-0.102,-0.077,-0.031,0.028,48.839,47.649,,,5.426,20.252,5.13,0.0,Ball,False,0.491,0.0,0.0,0.0
2025,20250627HTLG0-20250627HTLG0-032-02,양현종,CH,잠실,extreme_consistent,-0.56,2.59,-12.2,46.3,129.0,0.1,-0.027,-0.043,0.038,16.12,26.415,-6.072,2.665,0.681,-0.909,0.672,1.0,InPlay,False,0.943,0.982,0.98,0.959
2025,20250628OBNC0-20250628OBNC0-058-02,박신지,FF,창원,extreme_release_mismatch,1.0,2.09,19.2,50.5,143.0,-0.031,0.138,0.032,-0.035,22.885,27.465,7.119,1.647,110.792,-0.945,1.2,0.0,Ball,True,0.053,0.0,0.0,0.0
2025,20250628OBNC0-20250628OBNC0-058-04,박신지,FF,창원,extreme_release_mismatch,0.81,0.98,21.1,47.1,142.0,-0.029,0.064,0.037,0.037,21.614,25.195,7.376,0.965,105.057,-2.59,1.751,0.0,Ball,True,1.124,0.0,0.0,0.0
2025,20250702SKHT0-20250702SKHT0-078-02,김대유,SL,광주,extreme_consistent,0.06,2.38,35.0,28.8,128.0,-0.126,0.064,0.029,-0.008,15.174,30.057,5.539,0.489,5.114,1.038,0.072,1.0,InPlay,False,0.474,0.982,0.982,0.983
2025,20250702SSOB0-20250702SSOB0-011-06,콜어빈,SL,잠실,extreme_consistent,-0.06,3.45,-44.6,2.5,129.0,-0.039,-0.134,-0.045,0.028,15.252,25.063,-5.087,0.093,32.889,-3.477,1.193,1.0,Whiff,True,0.575,0.99,0.985,0.949
2025,20250705KTOB0-20250705KTOB0-023-07,쿠에바스,CH,잠실,extreme_consistent,-0.42,1.79,20.8,-7.5,132.0,-0.055,0.09,-0.002,-0.02,7.87,26.891,8.237,-2.553,-10.289,-4.648,0.724,1.0,InPlay,True,1.15,0.993,0.979,0.992
2025,20250705KTOB0-20250705KTOB0-042-02,쿠에바스,CH,잠실,extreme_consistent,-0.87,4.2,9.9,9.4,132.0,-0.128,0.049,-0.014,0.022,4.838,26.808,6.8,-0.142,-1.895,0.697,2.183,0.0,Ball,True,1.29,0.0,0.0,0.0
2025,20250705KTOB0-20250705KTOB0-042-03,쿠에바스,CH,잠실,extreme_consistent,-0.14,2.77,15.9,2.1,129.0,-0.075,-0.107,-0.036,0.015,5.543,20.853,7.626,-1.264,0.332,0.342,0.458,1.0,Foul,False,0.363,0.983,0.983,0.98
2025,20250705LTHT0-20250705LTHT0-077-03,이형범,FT,광주,extreme_consistent,-0.24,0.47,2.4,33.6,143.0,0.067,-0.03,0.014,-0.045,14.065,38.063,8.188,1.217,-10.279,3.85,2.346,0.0,Ball,False,1.466,0.0,0.0,0.0
2025,20250706LTHT0-20250706LTHT0-017-11,데이비슨,FS,광주,extreme_consistent,-0.82,0.43,-45.9,12.8,128.0,0.145,-0.056,0.038,-0.004,15.822,33.28,-6.982,-1.36,10.843,0.892,2.379,0.0,Ball,True,2.159,0.0,0.0,0.0
2025,20250709SSNC0-20250709SSNC0-036-04,신민혁,FC,창원,extreme_consistent,0.62,1.96,-33.4,32.5,136.0,0.012,-0.159,-0.006,-0.01,18.295,27.2,-5.248,1.52,-4.846,-1.007,0.744,0.0,CalledStrike,True,0.59,0.995,0.995,0.995
2025,20250710OBLT0-20250710OBLT0-073-04,김상수,FF,사직,extreme_release_mismatch,0.02,3.91,26.2,35.9,142.0,-0.042,-0.055,0.009,0.017,17.518,29.732,6.617,1.459,110.176,0.705,1.721,0.0,Ball,False,0.738,0.0,0.0,0.0
2025,20250720NCHT0-20250720NCHT0-069-03,류진욱,FF,광주,extreme_consistent,-3.42,4.48,-36.2,-8.9,149.0,-0.112,-0.031,0.004,-0.002,17.25,33.472,-1.79,-6.533,-7.413,-8.091,4.104,0.0,Ball,False,0.422,0.0,0.0,0.0
2025,20250722HHOB0-20250722HHOB0-004-01,문동주,FF,잠실,extreme_release_mismatch,0.25,1.2,-75.9,3.9,155.0,0.135,-0.134,-0.013,-0.04,36.505,49.977,-8.073,-5.709,-25.563,-18.196,1.435,0.0,Ball,False,2.244,0.0,0.0,0.0
2025,20250724HHOB0-20250724HHOB0-083-01,박신지,CH,잠실,extreme_consistent,0.23,3.08,-7.9,5.9,131.0,-0.131,0.113,0.051,0.012,3.582,21.454,5.266,-1.686,4.017,-2.883,0.663,0.0,CalledStrike,False,0.897,0.982,0.986,0.987
2025,20250730NCLT0-20250730NCLT0-006-04,목지훈,FS,사직,extreme_consistent,1.86,-1.05,-44.5,89.5,143.0,-0.014,0.124,0.01,0.045,38.84,49.431,-1.674,10.655,-8.02,20.877,4.098,0.0,Ball,False,0.237,0.0,0.0,0.0
2025,20250730OBHT0-20250730OBHT0-017-03,양현종,CH,광주,extreme_consistent,-0.46,2.65,0.0,32.2,126.0,-0.019,-0.117,0.015,-0.049,10.569,23.783,-5.133,0.263,-2.902,-0.476,0.552,1.0,Whiff,False,0.331,0.984,0.984,0.987
2025,20250801HHHT0-20250801HHHT0-028-06,이의리,CH,광주,extreme_consistent,-0.46,1.78,-6.1,49.0,136.0,0.017,0.013,0.02,0.047,18.63,28.638,-5.104,0.763,8.76,5.371,0.759,1.0,Whiff,True,0.306,0.994,0.994,0.992
2025,20250806SSSK0-20250806SSSK0-048-04,이승현,ST,문학,extreme_consistent,-0.03,3.44,1.6,36.8,133.0,-0.069,0.009,0.041,0.032,13.738,23.152,2.116,5.457,-3.165,4.272,0.925,0.0,CalledStrike,True,1.213,0.987,0.98,0.995
2025,20250809HHLG0-20250809HHLG0-032-04,조동욱,FF,잠실,extreme_release_mismatch,-1.78,3.96,-22.6,32.0,144.0,0.086,0.002,0.019,0.012,17.003,27.153,-6.568,-0.354,-139.907,-3.278,2.136,0.0,Ball,False,1.376,0.0,0.0,0.0
2025,20250809OBWO0-20250809OBWO0-083-02,김택연,FF,고척,trajectory_inconsistent,0.78,1.94,7.3,27.9,151.0,10.511,-0.095,0.023,0.041,11.079,25.716,2.301,-4.225,-0.297,-3.128,0.936,1.0,Whiff,False,10.511,0.0,0.994,0.989
2025,20250809OBWO0-20250809OBWO0-083-03,김택연,FF,고척,trajectory_inconsistent,0.98,3.08,-6.9,63.5,150.0,-6.211,0.131,0.034,0.005,29.706,32.082,0.111,1.009,4.669,-2.214,1.176,0.0,Ball,True,6.211,0.99,0.0,0.0
2025,20250809OBWO0-20250809OBWO0-083-04,김택연,FF,고척,trajectory_inconsistent,-0.19,3.39,-4.0,59.2,151.0,35.806,-0.062,0.022,0.016,27.548,31.004,0.464,0.52,4.062,-0.875,1.116,1.0,Whiff,True,35.806,0.0,0.984,0.983
2025,20250809OBWO0-20250809OBWO0-083-07,김택연,SL,고척,trajectory_inconsistent,1.17,3.76,-3.0,55.6,136.0,-39.282,0.087,-0.019,-0.014,26.114,32.742,-1.924,3.55,5.393,-1.38,1.552,1.0,InPlay,False,39.282,0.0,0.0,0.0
2025,20250810HHLG0-20250810HHLG0-038-01,문동주,FF,잠실,extreme_consistent,0.16,1.59,1.1,-0.1,150.0,0.11,0.13,-0.031,-0.04,0.451,29.911,4.419,-6.693,-4.605,-0.619,1.088,0.0,Ball,False,2.619,0.0,0.0,0.0
2025,20250810HHLG0-20250810HHLG0-046-02,문동주,CU,잠실,extreme_consistent,1.09,1.53,5.5,17.9,134.0,0.063,-0.008,0.018,0.001,6.983,20.413,-0.333,5.523,-6.87,4.584,1.308,0.0,Ball,False,1.258,0.0,0.0,0.0
2025,20250810SKLT0-20250810SKLT0-055-03,김강현,SL,사직,extreme_consistent,0.4,1.31,-33.7,-0.9,130.0,0.107,-0.003,0.011,-0.027,11.742,19.902,-5.338,1.143,-8.621,-0.08,1.347,1.0,InPlay,False,0.47,0.0,0.0,0.0
2025,20250813LTHH0-20250813LTHH0-045-05,송재영,SL,대전,extreme_consistent,-0.24,0.8,28.9,26.9,134.0,0.013,-0.117,0.041,0.034,14.399,25.78,5.414,2.101,-2.171,-3.003,1.931,0.0,Ball,False,0.315,0.0,0.0,0.0
2025,20250815SSLT0-20250815SSLT0-072-02,김강현,SL,사직,extreme_consistent,0.92,0.05,-32.7,7.9,126.0,-0.138,0.008,0.035,0.005,11.291,16.759,-5.239,2.142,1.259,6.281,2.828,0.0,Ball,True,1.476,0.0,0.0,0.0
2025,20250815SSLT0-20250815SSLT0-073-03,김강현,SL,사직,extreme_consistent,1.02,1.51,-36.6,8.3,128.0,0.036,0.136,0.045,0.005,12.823,20.018,-5.802,2.423,-6.984,1.368,1.224,0.0,Ball,True,0.087,0.0,0.0,0.0
2025,20250816SSLT0-20250816SSLT0-030-03,최원태,CU,사직,extreme_consistent,-1.52,1.58,-37.7,6.1,125.0,-0.154,-0.015,0.015,-0.019,12.339,20.643,-5.432,5.41,-16.235,-3.86,1.824,0.0,Ball,False,0.614,0.0,0.0,0.0
2025,20250816SSLT0-20250816SSLT0-060-02,정현수,SL,사직,extreme_consistent,-0.59,1.48,-6.8,-63.9,123.0,-0.077,-0.116,-0.039,0.033,19.436,22.046,0.415,-5.855,0.276,-3.852,1.167,1.0,Whiff,False,3.466,0.0,0.0,0.0
2025,20250816SSLT0-20250816SSLT0-073-03,윤성빈,SL,사직,extreme_consistent,1.16,-1.14,-45.1,-14.8,139.0,-0.043,-0.043,-0.0,-0.015,18.991,17.589,-6.181,-1.301,-8.303,-3.544,4.131,0.0,Ball,False,2.522,0.0,0.0,0.0
2025,20250817SSLT0-20250817SSLT0-036-01,이승현,CH,사직,extreme_consistent,0.82,2.34,3.1,47.7,129.0,0.002,0.033,-0.023,-0.022,16.571,24.877,-5.188,4.485,-7.31,6.547,0.984,0.0,CalledStrike,True,0.684,0.991,0.992,0.988
2025,20250817SSLT0-20250817SSLT0-099-04,양창섭,SL,사직,extreme_consistent,-0.63,1.67,-48.2,-3.2,135.0,-0.041,0.159,-0.037,0.016,17.994,21.278,-7.971,-0.171,-8.928,-5.862,0.825,1.0,InPlay,True,0.699,0.995,0.994,0.982
2025,20250817SSLT0-20250817SSLT0-101-01,양창섭,SL,사직,extreme_consistent,-2.38,2.68,-27.5,-12.1,131.0,0.116,0.133,0.019,-0.003,10.588,24.156,-5.171,-0.981,-3.758,-5.423,2.856,0.0,Ball,False,0.415,0.0,0.0,0.0
2025,20250819SSNC0-20250819SSNC0-045-04,전사민,FT,창원,extreme_release_mismatch,0.05,2.78,27.3,18.2,137.0,0.08,0.068,0.029,0.047,12.84,28.956,11.352,-0.709,75.564,-24.008,0.358,0.0,CalledStrike,False,0.137,0.982,0.982,0.983
2025,20250819SSNC0-20250819SSNC0-045-05,전사민,FT,창원,extreme_release_mismatch,-0.64,2.24,30.9,21.4,137.0,-0.013,0.144,0.04,-0.039,14.777,25.788,11.899,-0.278,77.504,-23.119,0.768,1.0,InPlay,False,0.118,0.992,0.992,0.993
2025,20250820WOHT0-20250820WOHT0-041-02,양현종,CH,광주,extreme_consistent,0.14,0.92,-1.1,45.5,129.0,-0.139,-0.088,0.013,0.005,15.454,30.862,-5.308,1.686,-4.159,1.521,1.783,1.0,Foul,False,0.682,0.0,0.0,0.0
2025,20250822WOSS0-20250822WOSS0-057-01,이승민,CH,대구,extreme_consistent,-1.37,-0.35,-15.6,-13.7,124.0,-0.068,-0.009,0.007,0.035,6.506,22.636,-6.072,-4.18,-2.948,-1.11,3.279,0.0,Ball,False,3.553,0.0,0.0,0.0
2025,20250826LGNC0-20250826LGNC0-085-04,류진욱,FS,창원,extreme_consistent,-1.41,1.74,13.1,-27.7,134.0,-0.041,-0.054,-0.021,0.027,11.416,29.037,7.27,-2.684,8.514,-5.763,1.692,0.0,Ball,True,1.198,0.0,0.0,0.0
2025,20250827HTSK0-20250827HTSK0-016-03,앤더슨,CU,문학,extreme_consistent,-0.84,3.47,2.5,-6.7,133.0,-0.106,-0.104,0.025,0.043,2.656,21.592,-2.141,5.352,-0.489,-1.056,1.272,0.0,Ball,True,2.533,0.0,0.749,0.014
2025,20250827SSOB0-20250827SSOB0-005-05,가라비토,SL,잠실,extreme_consistent,0.16,1.57,39.5,-13.8,131.0,0.115,-0.017,-0.021,0.006,14.961,25.095,5.984,-1.287,-11.662,-3.816,0.989,1.0,Whiff,False,1.212,0.0,0.0,0.499
2025,20250827SSOB0-20250827SSOB0-006-03,가라비토,SL,잠실,extreme_consistent,1.78,1.38,32.8,-16.9,131.0,-0.04,0.126,0.008,-0.044,13.052,25.475,5.001,-1.752,-9.879,-4.453,2.136,1.0,Whiff,False,1.354,0.0,0.0,0.0
2025,20250827SSOB0-20250827SSOB0-011-02,가라비토,SL,잠실,extreme_consistent,0.33,3.17,36.7,-10.7,131.0,0.055,-0.158,0.026,-0.015,13.567,22.795,5.543,-0.767,-12.24,-4.334,0.763,0.0,CalledStrike,False,0.132,0.979,0.979,0.984
2025,20250827SSOB0-20250827SSOB0-024-01,가라비토,SL,잠실,extreme_consistent,0.37,1.96,38.5,-14.8,132.0,0.113,-0.049,0.002,0.03,15.064,21.53,5.838,-1.37,-5.215,-1.541,0.556,0.0,CalledStrike,True,0.89,0.992,0.991,0.988
2025,20250827SSOB0-20250827SSOB0-032-01,제환유,FF,잠실,extreme_consistent,-0.07,1.83,25.6,-42.0,121.0,-0.152,-0.002,-0.028,-0.002,14.874,23.03,11.917,-11.768,-1.549,-2.684,0.881,0.0,Ball,False,4.374,0.13,0.994,0.952
2025,20250827SSOB0-20250827SSOB0-039-02,가라비토,SL,잠실,extreme_consistent,2.42,2.13,37.9,-17.4,132.0,-0.101,-0.098,-0.019,-0.029,15.163,24.848,5.934,-1.757,-5.63,-7.238,2.904,0.0,Ball,False,0.785,0.0,0.0,0.0
2025,20250828SSOB0-20250828SSOB0-069-01,김태훈,FS,잠실,extreme_consistent,1.64,-0.02,26.1,-4.0,128.0,0.028,-0.06,0.014,-0.026,8.604,26.955,6.398,-1.576,1.174,0.147,2.908,0.0,Ball,False,2.128,0.0,0.0,0.0
2025,20250831OBLT0-20250831OBLT0-036-02,박진,FC,사직,extreme_consistent,0.41,2.51,-15.7,-1.2,135.0,0.094,-0.008,-0.022,0.031,5.989,21.582,-5.94,0.378,-6.412,0.185,0.492,1.0,InPlay,False,0.098,0.981,0.981,0.953
2025,20250902HTHH0-20250902HTHH0-084-03,이호민,SL,대전,extreme_consistent,-2.13,3.88,-18.0,23.3,128.0,-0.062,-0.059,0.01,-0.033,9.802,22.065,-5.163,7.135,-1.33,-0.192,2.556,0.0,Ball,False,2.791,0.0,0.0,0.0
2025,20250903WOSS0-20250903WOSS0-058-02,원종현,FF,대구,extreme_consistent,3.41,-1.58,-3.1,69.4,140.0,0.057,0.101,0.004,-0.035,27.741,34.118,2.542,6.428,23.177,7.822,4.799,0.0,HBP,False,2.721,0.0,0.0,0.0
2025,20250904LGKT0-20250904LGKT0-056-03,전용주,FF,수원,extreme_release_mismatch,-0.53,3.22,-8.7,52.7,140.0,-0.092,0.044,0.032,0.03,21.356,25.738,-6.672,0.834,-91.449,-3.946,1.108,1.0,InPlay,True,0.749,0.987,0.99,0.963
2025,20250909HHLT0-20250909HHLT0-041-02,이민석,FF,사직,extreme_consistent,0.16,-1.21,-45.3,77.4,146.0,0.087,-0.095,0.05,0.047,37.164,41.191,-3.305,7.278,-9.398,13.154,4.28,0.0,Ball,False,2.592,0.0,0.0,0.0
2025,20250910HHLT0-20250910HHLT0-082-01,윤산흠,CU,사직,extreme_consistent,0.13,3.52,24.8,-72.0,126.0,0.094,0.053,0.025,-0.002,24.845,22.054,1.991,-5.543,-4.02,-7.874,1.185,0.0,CalledStrike,True,0.372,0.985,0.982,0.967
2025,20250910LGOB0-20250910LGOB0-046-03,손주영,SL,잠실,extreme_consistent,-1.11,-0.74,25.4,-5.5,134.0,-0.027,-0.047,0.008,-0.004,9.578,27.279,5.458,-1.995,4.151,0.396,3.757,0.0,Ball,False,3.767,0.0,0.0,0.0
2025,20250911NCWO0-20250911NCWO0-065-02,하준영,FF,고척,extreme_release_mismatch,-0.75,1.19,-17.2,54.9,150.0,-0.159,-0.125,-0.019,-0.027,26.989,36.099,-9.329,-2.655,-127.103,7.843,1.482,0.0,Ball,True,1.406,0.0,0.0,0.0
2025,20250911NCWO0-20250911NCWO0-065-03,하준영,FF,고척,extreme_release_mismatch,-0.4,2.25,-7.7,54.0,149.0,-0.109,0.137,0.033,0.026,25.082,36.229,-7.411,-2.643,-121.191,11.139,0.48,1.0,Foul,False,0.407,0.988,0.988,0.984
2025,20250911NCWO0-20250911NCWO0-065-04,하준영,FF,고척,extreme_release_mismatch,0.27,2.87,-11.8,53.3,151.0,-0.136,-0.082,0.037,0.045,25.431,43.028,-8.134,-2.731,-116.592,7.506,0.494,1.0,Foul,False,0.136,0.983,0.983,0.982
2025,20250920NCHT0-20250920NCHT0-004-03,양현종,CH,광주,extreme_consistent,0.06,3.19,-8.1,50.8,129.0,0.059,0.148,-0.028,-0.02,17.416,27.236,-6.184,2.626,-3.328,8.789,0.653,1.0,InPlay,False,1.53,0.982,0.982,0.995
2025,20250921NCHT0-20250921NCHT0-063-02,신영우,SL,광주,extreme_consistent,0.69,0.9,11.8,29.7,143.0,0.142,-0.012,-0.036,0.005,13.432,30.32,0.517,5.339,10.803,8.069,1.806,1.0,Whiff,False,0.582,0.0,0.0,0.0
2025,20250925HHOB0-20250925HHOB0-032-02,잭로그,FT,잠실,extreme_consistent,-1.69,3.07,0.6,19.8,138.0,0.03,0.082,-0.034,0.018,7.771,25.243,-5.071,0.196,-8.451,10.161,2.028,0.0,Ball,False,0.064,0.0,0.0,0.0
2025,20250928SSWO0-20250928SSWO0-015-02,가라비토,SL,고척,extreme_consistent,1.42,1.15,-20.4,3.5,135.0,0.037,-0.023,-0.018,-0.012,7.614,30.633,-5.543,-0.962,-3.607,4.897,1.704,0.0,Ball,False,1.198,0.0,0.0,0.0
2025,20250928SSWO0-20250928SSWO0-018-01,가라비토,ST,고척,extreme_consistent,0.5,2.03,24.5,28.5,140.0,0.096,0.008,-0.02,0.033,15.133,25.438,-1.869,5.875,-1.842,3.577,0.6,1.0,InPlay,False,1.484,0.993,0.993,0.985
2025,20251002SKHT0-20251002SKHT0-032-02,송영진,FF,광주,extreme_consistent,1.22,3.18,-16.9,67.8,143.0,0.046,0.118,-0.003,-0.017,29.396,33.767,-0.206,5.282,11.008,14.483,1.464,0.0,Ball,False,1.285,0.0,0.0,0.0
2026,20260328HTSK0-20260328HTSK0-050-03,네일,ST,문학,extreme_consistent,0.37,1.79,19.0,-37.0,132.0,-0.122,-0.127,0.011,-0.048,14.906,23.58,-1.361,-5.389,-10.914,-19.54,0.762,1.0,Whiff,True,1.272,0.98,0.977,0.988
2026,20260328HTSK0-20260328HTSK0-052-05,문승원,FF,문학,extreme_consistent,0.93,3.76,-23.5,72.7,147.0,0.021,-0.086,0.005,-0.03,34.303,28.99,1.869,5.172,27.718,6.049,1.483,1.0,Whiff,True,1.595,0.0,0.0,0.0
2026,20260328HTSK0-20260328HTSK0-054-04,김범수,FF,문학,extreme_consistent,1.28,3.24,39.6,69.1,148.0,0.132,-0.056,0.011,-0.047,35.678,35.603,2.417,5.76,11.606,2.155,1.536,0.0,Ball,False,1.585,0.0,0.0,0.0
2026,20260328HTSK0-20260328HTSK0-068-03,전상현,SL,문학,extreme_consistent,0.58,1.32,-23.7,52.2,137.0,0.01,-0.023,-0.013,-0.007,22.226,27.308,-4.208,5.697,1.451,-0.54,1.382,0.0,Ball,False,0.579,0.0,0.0,0.0
2026,20260328KTLG0-20260328KTLG0-015-02,사우어,FS,잠실,extreme_consistent,1.09,0.51,-37.4,26.8,131.0,-0.078,0.023,0.024,-0.032,16.616,18.46,-6.428,0.0,2.183,2.737,2.287,0.0,Ball,False,1.048,0.0,0.0,0.0
